Date,Ticker,Close,Volume,High,Low,DailyReturn,LogReturn,CumReturn,^VIX
2018-02-16,AAPL,40.50843811035156,160704400,41.06991676593039,40.35338910191299,-0.003236768442976712,-0.003242018108983067,0.005068480950202181,19.459999084472656
2018-02-20,AAPL,40.3721809387207,135722000,40.938351927509956,40.271160528345504,-0.003363673792104116,-0.003369343660756684,0.0016877584415599944,20.600000381469727
2018-02-21,AAPL,40.188934326171875,149886400,40.90545828630088,40.174835705295834,-0.0045389327078210195,-0.004549264939608427,-0.0028588348882543357,20.020000457763672
2018-02-22,AAPL,40.52487564086914,123967600,40.86551880612801,40.33928503404216,0.008359050080073649,0.008324306701111506,0.005476318047817674,18.719999313354492
2018-02-23,AAPL,41.22964859008789,135249600,41.264886172097626,40.769190538538275,0.017391119357513585,0.017241624606404583,0.022962676706140606,16.489999771118164
2018-02-26,AAPL,42.04486083984375,152648800,42.1435296918628,41.39646399027595,0.019772476303662856,0.01957953996666239,0.043189181990844316,15.800000190734863
2018-02-27,AAPL,41.90861129760742,155712400,42.39960767878216,41.85457911206718,-0.003240575411946889,-0.0032458374475378073,0.03980864877767587,18.59000015258789
2018-02-28,AAPL,41.84518051147461,151128400,42.43249779278185,41.82873749164211,-0.0015135501790399797,-0.0015146967531899298,0.03823484621115103,19.850000381469727
2018-03-01,AAPL,41.11220169067383,195208000,42.23515182722027,40.5624736826807,-0.017516445426726923,-0.01767167372662212,0.020048662187367228,22.469999313354492
2018-03-02,AAPL,41.396461486816406,153816000,41.417604042820585,40.51313424362813,0.0069142440553617845,0.006890450284264178,0.02710152758607598,19.59000015258789
2018-03-05,AAPL,41.53976821899414,113605600,41.75590049541586,40.9994357355902,0.003461811155607508,0.0034558328805023484,0.030657159112214893,18.729999542236328
2018-03-06,AAPL,41.504520416259766,95154000,41.875705218061974,41.37766151208119,-0.0008485315216144595,-0.000848891728264926,0.02978261402473059,18.360000610351562
2018-03-07,AAPL,41.11924743652344,126814000,41.311889179650166,40.94070431594449,-0.00928267513688441,-0.009326027659220816,0.020223476557127418,17.760000228881836
2018-03-08,AAPL,41.56795120239258,95096400,41.61023630841964,41.12863920562857,0.010912256275162013,0.010853147226607992,0.03135641659125543,16.540000915527344
2018-03-09,AAPL,42.282127380371094,128740800,42.28682692041123,41.67366778667732,0.017180932841775576,0.01703500964159315,0.049076081920644166,14.640000343322754
2018-03-12,AAPL,42.69091796875,128828400,42.84831856679929,42.336179628492644,0.009668165102039827,0.009621727465067073,0.05921872268525408,15.779999732971191
2018-03-13,AAPL,42.27980041503906,126774000,43.10909220167953,42.10830475768041,-0.009630094016996216,-0.00967676323336806,0.049018346801232404,16.350000381469727
2018-03-14,AAPL,41.92034912109375,117473600,42.40899741596787,41.77234405342869,-0.008501726366178741,-0.008538072189892726,0.040099879863627175,17.229999542236328
2018-03-15,AAPL,41.96968460083008,90975200,42.34322105481381,41.83343016846324,0.0011768861846501721,0.0011761941969783024,0.041323959042894876,16.59000015258789
2018-03-16,AAPL,41.82167053222656,157618800,42.08008786506861,41.7276976600761,-0.003526690038566316,-0.003532923469782156,0.03765153220961781,15.800000190734863
2018-03-19,AAPL,41.182674407958984,133787200,41.69246520374782,40.79739454647945,-0.015279067434075477,-0.015396995143900704,0.021797184475915277,19.020000457763672
2018-03-20,AAPL,41.1685791015625,78597600,41.53506438389557,41.098100335414074,-0.0003422630171332486,-0.00034232160248781195,0.02144746108865836,18.200000762939453
2018-03-21,AAPL,40.23592758178711,148219600,41.133346395785146,40.23357601878862,-0.022654450071607934,-0.02291500479509676,-0.001692869419345322,17.860000610351562
2018-03-22,AAPL,39.66741180419922,165963200,40.56717875163702,39.608680074305354,-0.014129555642336644,-0.014230328187387469,-0.015798505569026067,23.34000015258789
2018-03-23,AAPL,38.748844146728516,164115200,39.91877912576028,38.748844146728516,-0.023156732836636995,-0.023429062363840257,-0.038589396632983,24.8700008392334
2018-03-26,AAPL,40.58831787109375,150164800,40.665844171294374,39.10123029749921,0.04747170566945891,0.04637936115527153,0.007050404557553014,21.030000686645508
2018-03-27,AAPL,39.54759216308594,163690400,41.147443725030264,39.213996406406345,-0.025641016001527794,-0.025975476510091865,-0.018771390980052205,22.5
2018-03-28,AAPL,39.110618591308594,166674000,39.942261596856255,38.807564550618565,-0.011049309145683472,-0.011110806181408401,-0.029613289223702544,22.8700008392334
2018-03-29,AAPL,39.41603469848633,153594000,40.348694771240936,39.20929788093871,0.0078090328963911215,0.007778700209300639,-0.022035507477029648,19.969999313354492
2018-04-02,AAPL,39.157615661621094,150347200,39.68855277274752,38.638429197641905,-0.00655619061739765,-0.006577776835740046,-0.02844722910705677,23.6200008392334
2018-04-03,AAPL,39.559322357177734,121112000,39.64389614567644,38.734730607839076,0.010258711843641688,0.010206448392510163,-0.01848034918957442,21.100000381469727
2018-04-04,AAPL,40.31578826904297,138422000,40.40975755511149,38.70888981826123,0.019122317238783104,0.018941783581217002,0.00028858094932204814,20.059999465942383
2018-04-05,AAPL,40.59536361694336,107732800,40.931307318434605,40.42621598475072,0.006934636773927805,0.006910702765729739,0.007225218927313204,18.940000534057617
2018-04-06,AAPL,39.5569953918457,140021200,40.520193599758414,39.51470668278402,-0.025578493024367654,-0.02591131025076079,-0.01853808430898629,21.489999771118164
2018-04-09,AAPL,39.94930648803711,116070800,40.66348244410769,39.90232184094147,0.009917616146151387,0.00986875935417648,-0.008804321767096446,21.770000457763672
2018-04-10,AAPL,40.701072692871094,113634400,40.87726781275365,40.296998264497844,0.01881800388848065,0.01864313562827209,0.0098480023601355,20.469999313354492
2018-04-11,AAPL,40.51079177856445,89726400,40.858482557401416,40.336944596796116,-0.004675083522797885,-0.0046860459058189145,0.005126878603771257,20.239999771118164
2018-04-12,AAPL,40.910152435302734,91557200,41.11218962484706,40.65173152378146,0.009858130122986086,0.009809855762238235,0.015035550163158051,18.489999771118164
2018-04-13,AAPL,41.04877471923828,100497200,41.309543712008065,40.84204149245945,0.003388456793329553,0.003382728909087885,0.01847495426857937,17.40999984741211
2018-04-16,AAPL,41.304847717285156,86313600,41.391769519895405,41.0722688045849,0.006238261672810941,0.006218884264270022,0.024828467540510823,16.559999465942383
2018-04-17,AAPL,41.87336730957031,106421600,42.03781540441986,41.44345070001389,0.01376399196957312,0.01367012854170422,0.03893419833792833,15.25
2018-04-18,AAPL,41.779388427734375,83018000,42.00961931226193,41.55386066842869,-0.0022443593117589256,-0.0022468816608642375,0.03660245669558382,15.600000381469727
2018-04-19,AAPL,40.59536361694336,139235200,41.20382334637826,40.562473998722545,-0.028339926823941375,-0.02874925464230481,0.007225218927313204,15.960000038146973
2018-04-20,AAPL,38.93207550048828,261964400,40.22417309688834,38.86394471070118,-0.040972366503471025,-0.041835389606093724,-0.03404318189411548,16.8799991607666
2018-04-23,AAPL,38.81931686401367,146062000,39.21399228063409,38.549148815653716,-0.002896291426158215,-0.002900493794320872,-0.036840874344434615,16.34000015258789
2018-04-24,AAPL,38.278987884521484,134768000,39.07538989520362,37.87491334848278,-0.013919074912755236,-0.014016853622403666,-0.050247158367338285,18.020000457763672
2018-04-25,AAPL,38.44578170776367,113528400,38.86160328074757,38.154474676608544,0.004357320620528515,0.00434785498560982,-0.04610878072608671,17.84000015258789
2018-04-26,AAPL,38.579681396484375,111852000,38.93441959250887,38.37999217218198,0.003482818732585713,0.0034767677649691336,-0.042786550518750466,16.239999771118164
2018-04-27,AAPL,38.13331985473633,142623200,38.60552143172579,37.73629298962101,-0.0115698607554785,-0.011637312369691951,-0.05386137684251979,15.40999984741211
2018-04-30,AAPL,38.82400894165039,169709600,39.29386262956207,38.02055956548532,0.018112482457471435,0.017950405597520425,-0.03672445762824372,15.930000305175781
2018-05-01,AAPL,39.72612762451172,214277600,39.74961815624155,38.826357452714966,0.023236103314759227,0.022970255369504016,-0.014341687605112896,15.489999771118164
2018-05-02,AAPL,41.481040954589844,266157600,41.758252952550066,40.830292492766674,0.04417529306318069,0.04322738059887272,0.029200057205091445,15.970000267028809
2018-05-03,AAPL,41.55621337890625,136272800,41.699518911228594,40.98064327143764,0.0018122116173193703,0.0018105715429886232,0.03106518550530435,15.899999618530273
2018-05-04,AAPL,43.186614990234375,224805200,43.2852838638577,41.856927797914814,0.03923364230668125,0.0384835591245772,0.07151762818829144,14.770000457763672
2018-05-07,AAPL,43.499053955078125,169805600,44.08871902485771,43.40273309167816,0.007234625008567974,0.007208580647743369,0.07926965641830397,14.75
2018-05-08,AAPL,43.7081413269043,113611200,43.748078461393405,43.149014274658285,0.004806710785988599,0.004795195437588322,0.08445739351680004,14.710000038146973
2018-05-09,AAPL,44.015899658203125,92844800,44.02529515598114,43.51315628663752,0.007041212962981547,0.007016539376597886,0.09209328897383173,13.420000076293945
2018-05-10,AAPL,44.64550018310547,111957200,44.723026479302476,44.084025114920664,0.014303934028189413,0.014202597957005339,0.10771451933194176,13.229999542236328
2018-05-11,AAPL,44.47570037841797,104848800,44.82237483155684,44.20685116971051,-0.003803290454605701,-0.0038105413544375867,0.1035015592741384,12.649999618530273
2018-05-14,AAPL,44.37192916870117,83115200,44.6973795056611,44.30353925656138,-0.0023332113678675714,-0.0023359375468378473,0.10092685689158043,12.930000305175781
2018-05-15,AAPL,43.96866226196289,94780800,44.11723805875026,43.65264721346762,-0.00908833386993535,-0.00912988471979529,0.09092126604977113,14.630000114440918
2018-05-16,AAPL,44.379005432128906,76732400,44.445041913162775,43.864891761356354,0.009332628036787138,0.009289348132199043,0.10110242844323447,13.420000076293945
2018-05-17,AAPL,44.09836959838867,69176000,44.55116807100797,43.94979380634148,-0.006323617012315097,-0.0063436957700475855,0.09413947839442938,13.430000305175781
2018-05-18,AAPL,43.93800735473633,73190800,44.29175654638332,43.89555917902967,-0.00363646649780458,-0.00364309451535406,0.09016067683732265,13.420000076293945
2018-05-21,AAPL,44.249305725097656,73603200,44.63607134090016,44.079505835377276,0.007084945110233276,0.0070599648066120985,0.09788440539404974,13.079999923706055
2018-05-22,AAPL,44.138465881347656,60962800,44.54409856840905,44.04884826953651,-0.002504894527353696,-0.00250803702449643,0.09513432075531125,13.220000267028809
2018-05-23,AAPL,44.42146301269531,80233600,44.45447945827249,43.808296339379034,0.006411576064025537,0.006391109346242433,0.10215585775315894,12.579999923706055
2018-05-24,AAPL,44.37192916870117,92936000,44.53465433718114,43.91441666990919,-0.0011150880820828268,-0.001115710255359904,0.10092685689158065,12.529999732971191
2018-05-25,AAPL,44.47335433959961,69844000,44.72569358980837,44.25402794225532,0.002285795835308857,0.0022831873781858827,0.10344335091604306,13.220000267028809
2018-05-29,AAPL,44.31297302246094,90056400,44.5134323027032,44.07006557380346,-0.0036062338791447157,-0.0036127520158756713,0.09946407612025276,17.020000457763672
2018-05-30,AAPL,44.21864700317383,74762000,44.336563395182296,44.04884711079983,-0.0021286321556285293,-0.0021309009131941442,0.09712372153386473,14.9399995803833
2018-05-31,AAPL,44.070068359375,109931200,44.39080106892208,43.8979114457168,-0.003360090230444257,-0.0033657480109464052,0.09343728683555019,15.430000305175781
2018-06-01,AAPL,44.864830017089844,93770000,44.8695440818223,44.27760509085612,0.018034046401604442,0.017873361971441373,0.11315638560358687,13.460000038146973
2018-06-04,AAPL,45.23979949951172,105064800,45.614772730208344,45.12660078050418,0.00835776001556332,0.008323027330102279,0.12245987953425352,12.739999771118164
2018-06-05,AAPL,45.58884048461914,86264000,45.73741630826925,45.36480003207524,0.007715352167093181,0.0076857410468517545,0.1311200527982932,12.399999618530273
2018-06-06,AAPL,45.746829986572266,83734400,45.770414697964746,45.26101515946964,0.0034655301664543448,0.0034595390543834524,0.13503998346314705,11.640000343322754
2018-06-07,AAPL,45.62421417236328,85388800,45.798728137869944,45.360078994572234,-0.0026803128051708924,-0.0026839112749924296,0.13199772126108988,12.130000114440918
2018-06-08,AAPL,45.209129333496094,106627200,45.27987986549023,44.75397393505521,-0.009097906591860272,-0.00913954528641405,0.12169891173085778,12.180000305175781
2018-06-11,AAPL,45.098304748535156,73234000,45.2728223137285,44.857757886607324,-0.002451376228535862,-0.002454385770595395,0.1189492056830661,12.350000381469727
2018-06-12,AAPL,45.34593200683594,67644400,45.423757265251474,45.0794397824303,0.005490832963268355,0.0054758132951948976,0.12509316886585364,12.34000015258789
2018-06-13,AAPL,44.97330093383789,86553600,45.4874181569556,44.91198571944777,-0.008217519334300372,-0.008251469263698168,0.11584769399780925,12.9399995803833
2018-06-14,AAPL,44.99687576293945,86440400,45.17846793291158,44.8600923776312,0.0005241961032891318,0.0005240587605060518,0.11643261701086716,12.119999885559082
2018-06-15,AAPL,44.53465270996094,246876800,44.84595364672595,44.3978692921571,-0.010272336582070274,-0.010325461153632821,0.10496424539772997,11.979999542236328
2018-06-18,AAPL,44.511085510253906,73939600,44.624284250591025,44.14790097049282,-0.0005291879081333883,-0.000529327977471959,0.10437951168014581,12.3100004196167
2018-06-19,AAPL,43.79179763793945,134314000,43.94273050126758,43.263530817029334,-0.01615974681517829,-0.01629173943351804,0.08653301838352445,13.350000381469727
2018-06-20,AAPL,43.9827995300293,82514800,44.14788170400339,43.801207339397045,0.00436159058070662,0.0043521064118838505,0.09127203056213284,12.789999961853027
2018-06-21,AAPL,43.73754119873047,102847600,44.419097668013194,43.614907167311685,-0.005576232843736539,-0.005591838069386135,0.0851868436238612,14.640000343322754
2018-06-22,AAPL,43.610198974609375,108801600,43.90027229792236,43.558315473070756,-0.0029115085263363705,-0.0029157552121301367,0.0820273128759823,13.770000457763672
2018-06-25,AAPL,42.96165466308594,126652400,43.61019477128706,42.62205490339157,-0.014871390793264494,-0.014983078610697245,0.06593606185721779,17.329999923706055
2018-06-26,AAPL,43.4946174621582,98276800,43.989867506987835,43.048893861219916,0.012405546370405585,0.0123292281116025,0.07915958110047505,15.920000076293945
2018-06-27,AAPL,43.43096160888672,101141200,44.166758662861064,43.400302198797014,-0.0014635340413527986,-0.0014646060533762889,0.07758019431748253,17.90999984741211
2018-06-28,AAPL,43.74698257446289,69460800,43.914425438825695,43.34606755089744,0.007276398077990187,0.007250052815380553,0.08542109677229459,16.850000381469727
2018-06-29,AAPL,43.654991149902344,90950800,44.145523596701956,43.136159930688606,-0.002102806162778581,-0.002105020163945715,0.08313866660079183,16.09000015258789
2018-07-02,AAPL,44.14317321777344,70925200,44.171475595281485,43.25644335717007,0.01118273203159692,0.01112066755538789,0.09525111606244963,15.600000381469727
2018-07-03,AAPL,43.37437438964844,55819200,44.324780422615454,43.28475676121706,-0.017416029978910896,-0.017569473220383377,0.07617618979067031,16.139999389648438
2018-07-05,AAPL,43.723384857177734,66416800,43.96157820747842,43.45925336225282,0.008046466892963178,0.00801426669479013,0.08483560587281613,14.970000267028809
2018-07-06,AAPL,44.3294792175293,69940800,44.43796025980042,43.676221537946965,0.013862018284525934,0.013766819267245763,0.09987361687712992,13.369999885559082
2018-07-09,AAPL,44.94501495361328,79026400,44.96859607423602,44.64314926086812,0.013885471856402543,0.013789951902834451,0.11514588102987688,12.6899995803833
2018-07-10,AAPL,44.89076614379883,63756400,45.110088877632826,44.85067140893668,-0.001207003932926498,-0.0012077329488493142,0.11379989556568715,12.640000343322754
2018-07-11,AAPL,44.30826187133789,75326000,44.756342693838846,44.2445860160065,-0.012976037668748996,-0.013060961898830102,0.09934718616537808,13.630000114440918
2018-07-12,AAPL,45.0511360168457,72164400,45.14075362545193,44.64550334429064,0.016766041233234663,0.016627042649745644,0.11777888641826739,12.579999923706055
2018-07-13,AAPL,45.12187957763672,50055600,45.24215298223861,45.02046962595416,0.0015702947149782709,0.0015690630914050724,0.11953412869612423,12.180000305175781
2018-07-16,AAPL,45.022830963134766,60172400,45.43317764323029,44.907271620687844,-0.0021951349418308785,-0.0021975477821907677,0.11707660021165123,12.829999923706055
2018-07-17,AAPL,45.150184631347656,62138000,45.24923396629142,44.61956088081296,0.002828646388699285,0.0028246532967608853,0.1202364149027404,12.0600004196167
2018-07-18,AAPL,44.90255355834961,65573600,45.232721563034644,44.79171187945447,-0.0054846082030441945,-0.00549970388786056,0.1140923570722161,12.100000381469727
2018-07-19,AAPL,45.251590728759766,81147200,45.40959824469999,44.735116413293575,0.007773214277370544,0.007743158500124967,0.12275243568851923,12.869999885559082
2018-07-20,AAPL,45.1478157043457,82704800,45.381287790015705,44.84830714758862,-0.0022932900864435224,-0.002295923703355941,0.1201776386582245,12.859999656677246
2018-07-23,AAPL,45.18791198730469,63957600,45.270454886685215,44.70445414490889,0.0008881112482064246,0.0008877171107531704,0.12117248101910616,12.619999885559082
2018-07-24,AAPL,45.51572799682617,74791600,45.671378500253525,45.29168756835982,0.007254506683415318,0.007228319324448257,0.1293060342759207,12.40999984741211
2018-07-25,AAPL,45.9449348449707,66839600,45.95200953909044,45.38129115760423,0.009429857920199902,0.00938567435597653,0.13995522972756702,12.289999961853027
2018-07-26,AAPL,45.801082611083984,76304000,46.21378994746489,45.65958151348729,-0.0031309704621872436,-0.003135882205232509,0.1363860635750742,12.140000343322754
2018-07-27,AAPL,45.039337158203125,96096000,46.032194609591265,44.83180678717591,-0.016631603653327498,-0.016771461650386857,0.11748614096852861,13.029999732971191
2018-07-30,AAPL,44.78700637817383,84118000,45.32706188833266,44.58890769660208,-0.005602453232004034,-0.005618205836148728,0.11122547712633968,14.260000228881836
2018-07-31,AAPL,44.87662124633789,157492000,45.31291335911361,44.65258080944883,0.0020009122156405823,0.0019989130571095273,0.1134489417578528,12.829999923706055
2018-08-01,AAPL,47.52029800415039,271742800,47.58161322223618,46.532158229193854,0.05890988858766266,0.05723997195789852,0.17904209486485878,13.149999618530273
2018-08-02,AAPL,48.90935516357422,249616000,49.1428308876764,47.249094143303275,0.02923081751933676,0.028811744155687893,0.21350645918747002,12.1899995803833
2018-08-03,AAPL,49.05085754394531,133789600,49.227732115734135,48.458915007304384,0.0028931557142359843,0.0028889785940092944,0.2170173223341305,11.640000343322754
2018-08-06,AAPL,49.3055534362793,101701600,49.3480016028406,48.8338879490359,0.0051924860254644045,0.005179051555366509,0.22333666777309857,11.270000457763672
2018-08-07,AAPL,48.843318939208984,102349600,49.40695904402814,48.76077604077673,-0.009374897244946001,-0.009419118188997691,0.2118680122167511,10.930000305175781
2018-08-08,AAPL,48.876338958740234,90102000,49.00840472708714,48.23251653878795,0.0006760396354790199,0.0006758112236224987,0.21268728302597872,10.850000381469727
2018-08-09,AAPL,49.260746002197266,93970400,49.472994037920536,48.86454511071905,0.007864890285287807,0.007834123249970643,0.2222249354573418,11.270000457763672
2018-08-10,AAPL,49.11402130126953,98444800,49.48557902120588,48.9104936737248,-0.002978531850110211,-0.0029829765039908235,0.2185844995590831,13.15999984741211
2018-08-13,AAPL,49.43114471435547,103563600,49.92339766557186,49.15425310638555,0.006456881450221275,0.006436125090847361,0.22645275520981323,14.779999732971191
2018-08-14,AAPL,49.639404296875,82992000,49.831098200524664,49.28677981496923,0.00421312481681313,0.004204274456193328,0.23161995374943656,13.3100004196167
2018-08-15,AAPL,49.75536346435547,115230400,49.87369337817859,49.30334232687699,0.0023360306015551835,0.00233330632390856,0.2344970556508812,14.640000343322754
2018-08-16,AAPL,50.48427963256836,114001600,50.60024064494456,50.04645747690956,0.01465000187839216,0.014543727292111792,0.25258243983503625,13.449999809265137
2018-08-17,AAPL,51.49245071411133,141708000,51.58001370324593,50.44641460805595,0.019970000342296235,0.019773215434533812,0.27759651158729626,12.640000343322754
2018-08-20,AAPL,50.9907341003418,121150800,51.87110544133441,50.90790170638591,-0.00974349845096878,-0.009791276938391108,0.26514825195568226,12.489999771118164
2018-08-21,AAPL,50.891334533691406,104639200,51.4001553976594,50.65230937590978,-0.0019493652798719951,-0.001951267765197129,0.2626820158794292,12.859999656677246
2018-08-22,AAPL,50.893699645996094,76072400,51.20372346063428,50.607339648826624,4.647377252653406e-05,4.647269265422467e-05,0.26274069747620854,12.25
2018-08-23,AAPL,50.99782943725586,75532800,51.367018204194856,50.78720232734104,0.002046025185515443,0.0020439349266481556,0.2653242967460201,12.40999984741211
2018-08-24,AAPL,51.15639114379883,73905600,51.33151711174363,50.90789759315165,0.003109185396567682,0.0031043618752144473,0.26925842457138516,11.989999771118164
2018-08-27,AAPL,51.57764434814453,82100400,51.76697293591533,51.19662187429495,0.008234615361384146,0.008200895901028293,0.27971027949192684,12.15999984741211
2018-08-28,AAPL,51.99416732788086,91107200,52.192960731402756,51.809572937304424,0.008075649537711227,0.008043215977685507,0.29004477121891004,12.5
2018-08-29,AAPL,52.77041244506836,109019200,52.89111127993572,51.92553865671049,0.014929465305068002,0.01481911776877036,0.30930444987280703,12.25
2018-08-30,AAPL,53.25556564331055,195175200,54.01997594606434,52.63314908356902,0.009193659396678155,0.009151654963481142,0.3213417490314927,13.529999732971191
2018-08-31,AAPL,53.870887756347656,173360400,54.164343686155206,53.48513100986998,0.01155413721747589,0.01148789791114916,0.33660871291098227,12.859999656677246
2018-09-04,AAPL,54.043643951416016,109560400,54.23770315227704,53.63422341854379,0.003206856286640747,0.0032017252896726005,0.34089502496475954,13.15999984741211
2018-09-05,AAPL,53.69101333618164,133332000,54.35366156833602,53.272128046000965,-0.006524922996520743,-0.0065463033608098645,0.3321457881804468,13.90999984741211
2018-09-06,AAPL,52.798824310302734,137160000,53.80462886960279,52.372835774723434,-0.016617101642178778,-0.016756714477027385,0.310009386216052,14.649999618530273
2018-09-07,AAPL,52.372833251953125,150479200,53.33603710572654,52.233204786532895,-0.008068192121968965,-0.008100916118544299,0.2994399788064783,14.880000114440918
2018-09-10,AAPL,51.66994857788086,158066000,52.502992310884245,51.22976108607632,-0.013420787657044575,-0.013511660399451909,0.28200047077784207,14.15999984741211
2018-09-11,AAPL,52.97630310058594,142996000,53.08279929926548,51.251050959636466,0.02528267510729254,0.02496835516237448,0.31441287216791425,13.220000267028809
2018-09-12,AAPL,52.31840133666992,197114800,53.24847293050739,52.02730708462673,-0.012418793411591245,-0.01249655106802529,0.2980894502509246,13.140000343322754
2018-09-13,AAPL,53.5821533203125,166825600,54.041273971237196,52.673380433963544,0.02415501910141149,0.023867901000858078,0.32944482571707634,12.369999885559082
2018-09-14,AAPL,52.97393798828125,127997200,53.683917511891266,52.661548875687,-0.011351080431489136,-0.011415995651063895,0.3143541905711347,12.069999694824219
2018-09-17,AAPL,51.563453674316406,148780400,52.76331733842613,51.41909100904988,-0.026626004551084437,-0.026986897114372077,0.2793581899112507,13.680000305175781
2018-09-18,AAPL,51.648651123046875,126286800,52.50299339478895,51.3835896141256,0.0016522835973826755,0.0016509200785794662,0.2814720524636183,12.789999961853027
2018-09-19,AAPL,51.679412841796875,108495200,51.97523766891005,50.952868944201235,0.0005955957819054891,0.0005954184851324245,0.28223529181269535,11.75
2018-09-20,AAPL,52.0722770690918,106435200,52.60476183960247,51.86401520328172,0.007601948352191412,0.007573199150851315,0.2919827782764126,11.800000190734863
