Date,Ticker,Close,Volume,High,Low,DailyReturn,LogReturn,CumReturn,^VIX,SMA50,SMA200,EMA20,GoldenCross,DeathCross,RSI14,RSI_Overbought,RSI_Oversold,BB_Upper,BB_Mid,BB_Lower,BB_Upper_Breach,BB_Lower_Breach,ZScore,is_statistical_anomaly
2024-08-15,AAPL,223.25344848632807,46414000,223.87934187315213,221.30623303799135,0.0135304449385087,0.0134397258652644,4.539216390565018,15.229999542236328,215.37716369628907,189.73646240234376,217.00913157209428,1,0,59.506350129743225,0,0,226.8925699979299,216.66157073974608,206.43057148156225,0,0,0.779136367180985,0
2024-08-16,AAPL,224.5747833251953,44340200,225.34969177239583,222.1904368144784,0.0059185416746121,0.0059010959086531,4.572000473617272,14.800000190734863,215.98132446289063,190.01774948120118,217.72966983429436,1,0,60.95599325224384,0,0,227.26894249893206,216.76088485717773,206.2528272154234,0,0,0.3601590589630138,0
2024-08-19,AAPL,224.41583251953125,40687800,224.51518597934856,221.58442566604344,-0.0007077856351925,-0.0007080362336989,4.568056691722759,14.649999618530272,216.60989196777345,190.29586952209473,218.36644723288833,1,0,60.67459874234012,0,0,227.6577146526881,216.86961669921874,206.08151874574938,0,0,-0.03669730420927394,0
2024-08-20,AAPL,225.0317840576172,30299000,225.68748051768907,223.97870407222223,0.0027446884258146,0.002740928646581,4.583339272478811,15.880000114440918,217.20294860839843,190.56125465393066,219.00124121619587,1,0,61.41788101933529,0,0,227.98958037270108,216.95704956054686,205.92451874839264,0,0,0.18067159791620127,0
2024-08-21,AAPL,224.9225006103516,34765500,226.4921913011218,223.58131984717625,-0.0004856356079798,-0.0004857535671434,4.580627804116663,16.270000457763672,217.8686410522461,190.8083017730713,219.56517068230593,1,0,61.196875870348286,0,0,228.9526473559042,217.36003570556642,205.76742405522864,0,0,0.019863510872539025,0
2024-08-22,AAPL,223.0647125244141,43695300,226.84984597984075,222.4388190632393,-0.0082596809162986,-0.0082939810835875,4.534533599142034,17.549999237060547,218.21873138427733,191.05060684204102,219.89846038155434,1,0,57.41457405455702,0,0,229.56236276574404,217.72222976684571,205.8820967679474,0,0,-0.5264079724165476,0
2024-08-23,AAPL,225.3596343994141,38677300,226.73063334528243,222.866020162344,0.010288143960685,0.0102355812155979,4.591473677565256,15.859999656677246,218.49722869873048,191.29163597106933,220.4185721927791,1,0,60.64997671818849,0,0,230.4709229187497,218.17585067749025,205.8807784362308,0,0,0.7095010748661129,0
2024-08-26,AAPL,225.6973876953125,30602200,225.7967411465175,222.4288653159012,0.0014987302264601,0.0014976082511999,4.599853788176279,16.149999618530273,218.7592611694336,191.52155364990233,220.9213165263537,1,0,61.11817557769533,0,0,231.34682400349027,218.63246536254883,205.9181067216074,0,0,0.1629744223955283,0
2024-08-27,AAPL,226.54185485839844,35934600,227.356510742363,223.42234738221904,0.0037415903290203,0.0037346079912039,4.620806146954047,15.43000030517578,219.07291381835938,191.75040580749513,221.45660589131035,1,0,62.325167981491084,0,0,232.27203216300438,219.1035186767578,205.93500519051122,0,0,0.3107315314497743,0
2024-08-28,AAPL,225.0119171142578,38052200,228.35991942602843,224.20719049274723,-0.0067534440604669,-0.0067763517593019,4.582846347065864,17.110000610351562,219.2730096435547,191.9739803314209,221.7952069601625,1,0,58.76591327887154,0,0,232.75889921843378,219.33533401489257,205.91176881135135,0,0,-0.46599700989777604,0
2024-08-29,AAPL,228.29039001464844,51906300,231.3999685703833,227.38634017099784,0.0145702189574512,0.014465093223554,4.664189640748421,15.649999618530272,219.58590942382813,192.19301498413085,222.41379582249448,1,0,63.567327380718375,0,0,233.85039240471528,219.91564483642577,205.98089726813626,0,0,0.9909170591090588,0
2024-08-30,AAPL,227.5055389404297,52990800,228.89639643358683,225.99545426270925,-0.0034379505601106,-0.0034438738921158,4.6447164368004366,15.0,219.97460479736327,192.4160429382324,222.89872373848831,1,0,61.714643385862075,0,0,234.69132187143435,220.38228912353514,206.07325637563594,0,0,-0.30949373800674657,0
2024-09-03,AAPL,221.3162078857422,50190600,227.50554667965343,219.72664341730945,-0.0272051884253601,-0.0275821012809215,4.491150862529553,20.71999931335449,220.28297729492186,192.59505989074708,222.7480079429887,1,0,49.46990268997391,0,0,234.0616759969837,221.06490249633788,208.06812899569206,0,0,-1.850739894729352,0
2024-09-04,AAPL,219.4087371826172,43840200,220.33266071869627,216.06071952153204,-0.0086187573939896,-0.00865611368156,4.443823965431614,21.31999969482422,220.5402996826172,192.76171897888185,222.42998215628663,1,0,46.413539868569394,0,0,232.58871939068052,221.75336151123048,210.91800363178044,0,0,-0.5525567309325651,0
2024-09-05,AAPL,220.92874145507807,36615400,224.0085015990201,220.0743532532445,0.0069277290046831,0.0069038425459232,4.481537302613324,19.899999618530277,220.80956512451172,192.9275653076172,222.28700685140961,1,0,49.11161557243615,0,0,231.17727453918127,222.3893135070801,213.6013524749789,0,0,0.45092477188469166,0
2024-09-06,AAPL,219.37893676757807,48423000,223.7700900447093,218.33578603187905,-0.0070149527729741,-0.0070396732305757,4.443084577312195,22.3799991607666,220.9648760986328,193.08576156616212,222.0100477958066,1,0,46.538674067963505,0,0,230.14577059108643,222.77461471557618,215.40345884006592,0,0,-0.5538440259057713,0
2024-09-09,AAPL,219.4683380126953,67180000,219.82598924771256,215.2957503769675,0.0004075197301731,0.0004074367165602,4.445302741670451,19.450000762939453,221.1051058959961,193.23569541931153,221.76798019741503,1,0,46.71210459371547,0,0,229.51886643696386,223.01900939941407,216.5191523618643,0,0,-0.012515944379339155,0
2024-09-10,AAPL,218.67355346679688,51591000,220.03460793809228,215.3156066383465,-0.0036214086874456,-0.0036279818621193,4.425583075015994,19.07999992370605,221.298505859375,193.38566360473632,221.4732728897371,1,0,45.305012259479966,0,0,229.15600719121028,223.14716720581055,217.13832722041082,0,0,-0.2918502662021933,0
2024-09-11,AAPL,221.2069091796875,44587100,221.63409569372263,216.46803428284608,0.0115851033320097,0.011518509857095,4.488439015576458,17.690000534057617,221.42091400146484,193.54498306274414,221.44790491735142,1,0,50.430542196571096,0,0,229.094689188881,223.21621322631836,217.3377372637557,0,0,0.7772275578862828,0
2024-09-12,AAPL,221.3162078857422,37455600,222.09111639532037,218.38546260882887,0.0004941016827186,0.0004939796546767,4.491150862529553,17.06999969482422,221.47564819335938,193.7114800262451,221.43536234291244,1,0,50.645435114217925,0,0,229.05468345323902,223.26837081909179,217.48205818494455,0,0,0.018934079018800523,0
2024-09-13,AAPL,221.0479431152344,36766600,222.5778862537105,220.461797151476,-0.0012121334134114,-0.0012128686413069,4.484494855090998,16.559999465942383,221.49961334228516,193.87752655029297,221.39846527360976,1,0,50.071671074508465,0,0,229.029051356167,223.1580955505371,217.2871397449072,0,0,-0.14720079648754172,0
2024-09-16,AAPL,214.9082946777344,59357400,215.80241517960704,212.52394807405796,-0.0277751891783012,-0.0281682144107793,4.3321619729434255,17.139999389648438,221.30572143554687,194.0098561859131,220.7803537882883,1,0,39.1421282059853,0,0,229.55882958899798,222.67477111816407,215.79071264733017,0,1,-1.9188974273291248,0
2024-09-17,AAPL,215.37522888183597,45519300,215.4845116318028,213.10018001697543,0.0021727137372791,0.0021703568081245,4.343747234511437,17.610000610351562,221.09179443359375,194.14961753845216,220.2655799876738,1,0,40.21100593120776,0,0,229.77980993426837,222.2227409362793,214.66567193829025,0,0,0.08119191807526122,0
2024-09-18,AAPL,219.2497711181641,59894900,221.25659276615585,216.1203190420684,0.0179897300931197,0.0178298297602724,4.439879804946154,18.229999542236328,220.93829071044922,194.3058815765381,220.1688362858157,1,0,48.321875285244246,0,0,229.48062126592774,221.93364028930665,214.38665931268557,0,0,1.4028320521992477,0
2024-09-19,AAPL,227.3763885498047,66781300,228.3202009731081,223.1640685098405,0.0370655685987504,0.0363951563697773,4.641512043025342,16.329999923706055,220.86197967529296,194.49639472961425,220.85526983476706,1,0,60.443014661987135,0,0,229.88253256868884,222.05633468627929,214.23013680386973,0,0,2.6565323253234836,0
2024-09-20,AAPL,226.71075439453125,318679900,231.56884144729943,226.1345376792504,-0.0029274550427984,-0.0029317484204729,4.624996770145979,16.149999618530273,220.8797250366211,194.6925368499756,221.41293503093507,1,0,59.21783524168832,0,0,230.3291333365283,222.23863677978517,214.14814022304205,0,0,-0.4203446329156143,0
2024-09-23,AAPL,224.99203491210935,54146000,227.95258288382507,224.336338501163,-0.0075811113902028,-0.0076099940830285,4.582353043061971,15.890000343322754,220.8041522216797,194.86034049987794,221.753801686285,1,0,56.05813208971873,0,0,230.28252052963006,222.22025680541992,214.15799308120978,0,0,-0.7370524875661176,0
2024-09-24,AAPL,225.8861541748047,43556100,227.8532433973514,224.2568575968381,0.0039740040710534,0.0039661285748159,4.604537336781157,15.390000343322754,220.66985412597657,195.03805801391601,222.14735906614402,1,0,57.33355823810292,0,0,230.3095210832538,222.22969512939454,214.1498691755353,0,0,0.19384801962388853,0
2024-09-25,AAPL,224.8927154541016,42308700,225.8067097593972,222.55806053621265,-0.0043979619925457,-0.0044076614764779,4.57988879458819,15.40999984741211,220.50735168457032,195.20115867614746,222.40882157928286,1,0,55.40918683623902,0,0,230.07398187297267,222.1472381591797,214.22049444538672,0,0,-0.42918340527038046,0
2024-09-26,AAPL,226.0352020263672,36636700,227.0088022729372,223.9389713421174,0.0050801404125462,0.0050672800358645,4.608235413151092,15.369999885559082,220.48558715820312,195.36284591674806,222.75419114567185,1,0,57.18882555163681,0,0,230.2156933891916,222.19840240478516,214.1811114203787,0,0,0.33971616881440697,0
2024-09-27,AAPL,226.3034210205078,34026000,228.0221418429688,225.8166284941723,0.001186624878497,0.0011859213956544,4.614890284816805,16.959999084472656,220.5624658203125,195.53839416503905,223.09221303851336,1,0,57.61649324868875,0,0,229.8430770828788,222.09905395507812,214.35503082727743,0,0,0.0555424093044911,0
2024-09-30,AAPL,231.4794464111328,54541900,231.4794464111328,228.15130238402676,0.0228720598534653,0.0226144154665229,4.743314391481776,16.729999542236328,220.74028472900392,195.7322509765625,223.89099716923903,1,0,64.9028816554785,0,0,230.7933095706279,222.2977493286133,213.80218908659867,1,0,1.7262179501404644,0
2024-10-01,AAPL,224.73373413085935,63285000,228.1512715605352,222.2798524228829,-0.029141733250443,-0.0295747876172661,4.575944255511783,19.26000022888184,220.79013549804688,195.87629638671876,223.97125783225047,1,0,52.28682100907596,0,0,231.0183650304704,222.46862564086913,213.91888625126788,0,0,-2.1256900590126295,0
2024-10-02,AAPL,225.30003356933597,32880600,225.8861795938886,221.56457676904253,0.0025198684152456,0.0025166988702714,4.589994901326418,18.899999618530277,220.8304736328125,196.02243110656738,224.0978079024491,1,0,53.110836309597566,0,0,231.2749073637335,222.76319046020507,214.25147355667664,0,0,0.17341566882019485,0
2024-10-03,AAPL,224.197265625,34044200,225.3298253274289,221.8626109260752,-0.0048946639148926,-0.0049066820147234,4.562633754998461,20.489999771118164,220.9771633911133,196.1657241821289,224.10728006650154,1,0,51.25452083072324,0,0,231.4155134165714,222.92661666870117,214.43771992083094,0,0,-0.3534654850991665,0
2024-10-04,AAPL,225.3199005126953,37245100,226.5120662505933,222.66732681912907,0.0050073531653729,0.0049948580667336,4.590487826739363,19.209999084472656,221.16714477539062,196.32294410705566,224.2227677280438,1,0,53.05343942438181,0,0,231.60495379523073,223.22366485595703,214.84237591668332,0,0,0.3333199005361913,0
2024-10-07,AAPL,220.2432556152344,39505400,224.2171516536621,219.8856043654075,-0.0225308323228862,-0.022788529638374,4.464529482911962,22.63999938964844,221.24626556396484,196.44958473205565,223.84376657444292,1,0,44.97115477768194,0,0,231.57750614047998,223.26241073608398,214.94731533168797,0,0,-1.536623162457513,0
2024-10-08,AAPL,224.296630859375,31855700,224.50525191173784,221.79307211654884,0.0184040833977767,0.018236777873776,4.565099139245083,21.420000076293945,221.40089630126954,196.6069337463379,223.8868965063412,1,0,51.344627183077684,0,0,231.5809758841935,223.5435646057129,215.5061533272323,0,0,1.263710792709773,0
2024-10-09,AAPL,228.04200744628903,33591100,228.25064364916537,223.36275355639287,0.0166983185282987,0.0165604344452439,4.658026937313759,20.86000061035156,221.61932067871095,196.78375205993652,224.2826213577648,1,0,56.37276075313371,0,0,232.08403580208486,223.88531951904298,215.6866032360011,0,0,1.094937419899809,0
2024-10-10,AAPL,227.54527282714844,28183500,228.00227752622936,225.68748134269669,-0.0021782592808371,-0.0021806351383672,4.645702287626328,20.93000030517578,221.76271392822267,196.9634310913086,224.5933500691347,1,0,55.55279533063722,0,0,232.4575853603671,224.19677276611327,215.93596017185945,0,0,-0.1784535042954789,0
2024-10-11,AAPL,226.06500244140625,31759200,227.9128646118344,225.85636623992795,-0.0065053884325984,-0.0065266406915348,4.608974801270509,20.459999084472656,221.95033050537108,197.13843048095703,224.73350743792244,1,0,53.07526101277144,0,0,232.60994579917846,224.44762573242187,216.28530566566528,0,0,-0.42722046516656326,0
2024-10-14,AAPL,229.79055786132807,39882100,230.21774443953996,227.1081808757056,0.0164800184888747,0.0163456967252039,4.701410809699079,19.700000762939453,222.1826885986328,197.33156288146972,225.2151312877706,1,0,58.135742244625554,0,0,232.34326395579126,225.19173889160157,218.0402138274119,0,0,1.0689058140779975,0
2024-10-15,AAPL,232.32388305664065,64751400,235.9401275315396,230.853530735341,0.0110244964757919,0.0109641696911757,4.764265993077649,20.63999938964844,222.6758874511719,197.5352338409424,225.89215526575822,1,0,61.199875639795806,0,0,232.24742152299274,226.0391716003418,219.83092167769087,1,0,0.6566318058570805,0
2024-10-16,AAPL,230.26739501953125,34082200,230.60517253033711,228.3400530967301,-0.0088518150181228,-0.008891225072053,4.71324177679167,19.57999992370605,223.1684442138672,197.73381843566895,226.30884476611757,1,0,57.519443006887784,0,0,232.18683300302283,226.59005279541014,220.99327258779746,0,0,-0.7446545879624864,0
2024-10-17,AAPL,230.63497924804688,32993800,232.3238971476739,229.0156269629083,0.0015963364178608,0.0015950636272359,4.722362032704007,19.11000061035156,223.6169497680664,197.96833671569823,226.72085757392037,1,0,58.00557625471205,0,0,232.6289089844131,226.75298233032225,220.8770556762314,0,0,0.0046297654197603585,0
2024-10-18,AAPL,233.4663848876953,46431500,234.63867690560429,232.4828401919167,0.0122765664119113,0.0122018204974842,4.792612990231498,18.030000686645508,224.0528192138672,198.22389068603516,227.36328874666083,1,0,61.64641154941651,0,0,233.68880192447688,227.09076385498048,220.49272578548408,0,0,0.7122675609289945,0
2024-10-21,AAPL,234.93670654296875,36254500,235.3043021987925,232.91995571367767,0.006297787392308,0.006278039199201,4.829093635289897,18.3700008392334,224.4599444580078,198.49837600708008,228.0845666320235,1,0,63.419981303524686,0,0,234.972138822469,227.58799743652344,220.20385605057788,0,0,0.2766023253654921,0
2024-10-22,AAPL,234.3207550048828,38846600,234.67840621577704,231.08203554343612,-0.0026217765080199,-0.002625219382998,4.813811054533845,18.200000762939453,224.82415161132812,198.7733940887451,228.67848933420058,1,0,62.12393621994971,0,0,235.92869821743358,228.00972747802734,220.0907567386211,0,0,-0.35424783542009775,0
2024-10-23,AAPL,229.2540435791016,52287000,233.60546433739609,226.27362172475395,-0.0216229732858093,-0.0218601753486728,4.688099173412917,19.239999771118164,225.01271270751954,199.00140365600586,228.73330402419114,1,0,52.60134470516436,0,0,236.02461459823192,228.22779388427733,220.43097317032274,0,0,-1.5559849611000083,0
2024-10-24,AAPL,229.0653076171875,31109500,229.3136761173618,226.91940013747097,-0.0008232612126159,-0.0008236002782339,4.683416381989933,19.07999992370605,225.18855773925782,199.23054801940918,228.76492341400032,1,0,52.27987216686499,0,0,236.114241835252,228.37929916381836,220.64435649238473,0,0,-0.14089247043131542,0
2024-10-25,AAPL,229.8998260498047,38802300,231.69801159617745,228.0718374956409,0.0036431463205761,0.0036365261370125,4.704121899470282,20.32999992370605,225.32148529052733,199.45866889953612,228.87300937931502,1,0,53.62932107258661,0,0,236.25799673067115,228.5591194152832,220.86024209989523,0,0,0.1512653264758512,0
2024-10-28,AAPL,231.87681579589844,36087100,233.19813797949908,231.032372026897,0.0085993529445536,0.0085625891220643,4.753173656922584,19.799999237060547,225.4675259399414,199.69964401245116,229.15908618089438,1,0,56.74963165556254,0,0,236.31157492349243,228.5789878845215,220.84640084555056,0,0,0.4356443187571658,0
2024-10-29,AAPL,232.14505004882807,35417200,232.80074647701065,230.8038693466829,0.0011567963446841,0.001156127771345,4.759828907179245,19.34000015258789,225.62211029052733,199.9403271484375,229.44346369212616,1,0,57.17073577045755,0,0,236.61630662990856,228.9495536804199,221.28280073093126,0,0,-0.10475601774649893,0
2024-10-30,AAPL,228.59837341308597,47070900,231.9463759413976,228.0519596813648,-0.0152778473415486,-0.0153957561210155,4.671831120421921,20.350000381469727,225.69344207763672,200.1746092224121,229.36297890364614,1,0,50.20962289303267,0,0,236.5902013286501,229.1144706726074,221.63874001656473,0,0,-1.2174156529104543,0
2024-10-31,AAPL,224.43572998046875,64370100,228.33014650168323,223.8992454954501,-0.0182094184244047,-0.0183772504215181,4.568550374317598,23.15999984741211,225.68370666503907,200.3927791595459,228.89371710143877,1,0,43.51299493774268,0,0,236.56979397254017,229.12639389038085,221.68299380822154,0,0,-1.4302471701731285,0
2024-11-01,AAPL,221.4552764892578,65276700,223.8793552942412,218.83250593091051,-0.0132797638391637,-0.0133687283997213,4.494601340420174,21.8799991607666,225.65151794433595,200.56660270690918,228.18529418599294,1,0,39.45535938777585,0,0,236.9696565191666,228.93316268920898,220.89666885925138,0,0,-0.9905887195161316,0
2024-11-04,AAPL,220.56114196777344,44944500,221.33605042123,218.2761640538016,-0.0040375399297732,-0.0040457128003942,4.472416668110042,21.979999542236328,225.55554809570313,200.72145629882812,227.45918445092443,1,0,38.30144286419414,0,0,236.91412614842864,228.94905700683594,220.98398786524325,0,1,-0.2729954250766446,0
2024-11-05,AAPL,221.9917449951172,28111300,222.4884819564664,219.6968226591573,0.0064861970453198,0.0064652521887904,4.507911840933496,20.489999771118164,225.48143524169922,200.8719326019287,226.93847593132372,1,0,41.261448783005314,0,0,237.14163460782723,228.83381271362305,220.52599081941887,0,0,0.5508346068504346,0
2024-11-06,AAPL,221.2665252685547,54561100,224.5946691536601,219.7465112971796,-0.0032668770029193,-0.0032722248960445,4.489918170406243,16.270000457763672,225.37592864990233,201.0123991394043,226.39829015391715,1,0,40.20835031958386,0,0,237.4650010259509,228.49503860473632,219.52507618352175,0,0,-0.22114753263208722,0
2024-11-07,AAPL,225.99545288085935,42137700,226.39285156162416,223.10445516924477,0.0213720878319263,0.0211469074954914,4.607249183734254,15.199999809265137,225.39559936523438,201.17987533569337,226.3599246993402,1,0,49.29587386503867,0,0,237.44862668727245,228.41754760742188,219.3864685275713,0,0,1.6061924882834404,0
2024-11-08,AAPL,225.7269287109375,38328800,227.4176895436531,225.17991383614745,-0.0011881839501586,-0.0011888904003589,4.600586740249601,14.9399995803833,225.34433013916015,201.3476419067383,226.29963936711138,1,0,48.841928882676356,0,0,237.45150716546837,228.40064392089843,219.3497806763285,0,0,-0.089637738868598,0
2024-11-11,AAPL,223.01173400878903,42005600,224.4737485807484,220.29657059338743,-0.0120286698519053,-0.0121015997240316,4.53321913137418,14.970000267028809,225.25445404052735,201.51049255371095,225.98650552346163,1,0,44.390634832968026,0,0,237.3966620649111,228.06170272827148,218.72674339163186,0,0,-0.8555289742729631,0
2024-11-12,AAPL,223.01173400878903,40398300,224.36434561359883,222.1464656532613,0.0,0.0,4.53321913137418,14.710000038146973,225.28836456298828,201.67675773620604,225.70319395063567,1,0,44.390634832968026,0,0,236.96482444376997,227.5960952758789,218.22736610798782,0,0,0.016610295224153287,0
2024-11-13,AAPL,223.89691162109372,48566200,225.4185978724207,221.54973296285613,0.0039691974785049,0.0039613409966168,4.555181570798446,14.020000457763672,225.3781280517578,201.8657092285156,225.53116706210787,1,0,46.24300291313463,0,0,236.6969366450561,227.27757110595704,217.85820556685798,0,0,0.3556622887838455,0
2024-11-14,AAPL,226.9800567626953,44923900,227.62651917059247,223.7775501640544,0.0137703781587628,0.0136764280050167,4.63167852176893,14.3100004196167,225.49915435791016,202.08808937072754,225.66915655740192,1,0,52.21377271769661,0,0,236.3808022585949,227.09482498168944,217.80884770478397,0,0,1.126529380780641,0
2024-11-15,AAPL,223.77755737304688,47923700,225.6871240415238,223.0515277694849,-0.0141091663969253,-0.0142096469359196,4.552220232411302,16.139999389648438,225.58712677001952,202.28228332519532,225.48900425413,1,0,46.4434563005681,0,0,235.4992097822103,226.61038360595703,217.72155742970375,0,0,-1.1568472726053354,0
2024-11-18,AAPL,226.7811737060547,44633700,228.49183017609323,223.94665165924164,0.0134223304976051,0.0133330490424826,4.626743967366216,15.579999923706056,225.7333834838867,202.49649337768554,225.61206801145616,1,0,51.82131716116035,0,0,234.18520944271904,226.20260696411134,218.22000448550364,0,0,1.0735412210611237,0
2024-11-19,AAPL,227.0397491455078,36211800,228.90953992555225,225.4285554930197,0.0011401979945138,0.0011395484624636,4.63315956955345,16.350000381469727,225.90070739746093,202.70294052124024,225.7480376432706,1,0,52.26569776626235,0,0,232.86969123824412,225.83855667114258,218.80742210404105,0,0,0.06110826482221091,0
2024-11-20,AAPL,227.7558441162109,35169600,228.68078414631773,224.6627401240164,0.0031540511007355,0.0031490875157576,4.650926842694418,17.15999984741211,226.0316860961914,202.9049513244629,225.93925730736018,1,0,53.543646198198616,0,0,232.6724246907186,225.76364669799804,218.85486870527748,0,0,0.2951653314284292,0
2024-11-21,AAPL,227.2784576416016,42108300,228.90954693288327,224.48372676835865,-0.0020960448960677,-0.0020982446725953,4.639082246327736,16.8700008392334,226.1509310913086,203.1040308380127,226.06680019633555,1,0,52.53391291738949,0,0,232.4482062722778,225.67430419921874,218.9004021261597,0,0,-0.1984451962975122,0
2024-11-22,AAPL,228.62109375,38168300,229.4664817049649,226.8209300473837,0.0059074499287374,0.0058900693626983,4.67239484234195,15.239999771118164,226.3023941040039,203.3152175140381,226.3100662490655,1,0,55.09858392360912,0,0,232.23891962243422,225.61036758422853,218.98181554602283,0,0,0.515804998946282,0
2024-11-25,AAPL,231.6048126220703,90152800,231.98275293866183,228.49182822914253,0.013050934291011,0.0129665046451736,4.746424894702024,14.600000381469728,226.63632446289063,203.5375075531006,226.81432780839927,1,0,60.23995929252805,0,0,232.17208625184412,225.5967674255371,219.0214485992301,0,0,1.2177065717222626,0
2024-11-26,AAPL,233.78292846679688,45986200,234.2901673751303,232.0623317186483,0.009404449847425,0.0093605033226941,4.800466859426244,14.100000381469728,227.00447845458984,203.77911155700684,227.47800406158,1,0,63.52348464788677,0,0,232.6275647648763,225.67866134643555,218.7297579279948,1,0,0.8786846740981652,0
2024-11-27,AAPL,233.6536102294922,33498400,234.40949083683984,232.53970008294309,-0.000553155177552,-0.0005533082243189,4.797258301150733,14.100000381469728,227.2925552368164,204.03052368164063,228.0661570299526,1,0,63.18982461431125,0,0,233.6523693944197,225.93142318725586,218.210476980092,1,0,-0.1062804738846391,0
2024-11-29,AAPL,236.04058837890625,28481400,236.51797629056327,232.698842645531,0.0102158838764339,0.0101640544249691,4.856482418756982,13.510000228881836,227.46583923339844,204.29828079223634,228.8256266822339,1,0,66.66983608515895,0,0,235.41330740902373,226.51166610717775,217.61002480533176,1,0,0.9016954771776292,0
2024-12-02,AAPL,238.2882843017578,48137100,239.4817615684827,235.8714939748314,0.0095224975428522,0.0094774443499208,4.912250758199352,13.34000015258789,227.69738983154298,204.57871322631837,229.7268321698076,1,0,69.5856826039435,0,0,237.3568994075079,227.35331649780272,217.34973358809754,1,0,0.8515110726626162,0
2024-12-03,AAPL,241.3316650390625,38861000,241.4410680109117,237.60203896586933,0.0127718437615282,0.0126909716279008,4.987761101162052,13.300000190734863,228.02418243408204,204.88204261779785,230.8320543478319,1,0,73.02654427728173,1,0,239.659217996614,228.3918426513672,217.1244673061204,1,0,1.125092850316343,0
2024-12-04,AAPL,241.6897125244141,44383900,242.78374225546824,239.9392801306149,0.0014836324329574,0.0014825329377229,4.996644737732537,13.449999809265137,228.3402536010742,205.19087844848633,231.86611703131592,1,0,73.40771005487179,1,0,241.68422181646665,229.37674102783203,217.0692602391974,1,0,0.03792503837488994,0
2024-12-05,AAPL,241.71954345703125,40033900,243.21139387343032,240.81449907142343,0.0001234265716385,0.0001234189552059,4.99738488303385,13.539999961853027,228.6767901611328,205.49609764099122,232.80453859566975,1,0,73.44138397194013,1,0,243.25613107090385,230.39939193725587,217.5426528036079,0,0,-0.17622709565483122,0
2024-12-06,AAPL,241.5206451416016,36870600,243.3009285590703,240.76477968960373,-0.0008228474726746,-0.0008231861974816,4.992449950040188,12.770000457763672,228.9864990234375,205.79016479492188,233.6346439809966,1,0,72.77962978190963,1,0,244.7665988806749,231.17565155029297,217.58470421991103,0,0,-0.2750564290498646,0
2024-12-09,AAPL,245.40939331054688,44649200,245.89673657618508,240.43655859300796,0.0161011004531945,0.015972852525739,5.088934988646527,14.1899995803833,229.36861846923827,206.11284225463868,234.756048679049,1,0,77.12040736193005,1,0,246.89199251901843,232.15977478027344,217.42755704152844,0,0,1.3985397941460798,0
2024-12-10,AAPL,246.42384338378903,36914800,246.8614552449502,244.0070379417896,0.0041337051510432,0.0041251848640709,5.114104850573463,14.18000030517578,229.6675064086914,206.44733070373536,235.86726722235758,1,0,78.10146410412273,1,0,248.70843910628892,233.33038024902345,217.95232139175798,0,0,0.20866478462596294,0
2024-12-11,AAPL,245.15081787109372,45205800,249.43739908317045,244.9220565413804,-0.0051659997474865,-0.0051793896589421,5.0825193864592935,13.579999923706056,230.07584808349608,206.76817031860352,236.75141490318958,1,0,73.82355170042241,1,0,249.8751119694375,234.43733444213868,218.99955691483984,0,0,-0.7072760875680613,0
2024-12-12,AAPL,246.61282348632807,32777500,247.38858448031883,244.3451969163318,0.0059636987056805,0.0059459862408701,5.118793699451598,13.920000076293944,230.50210388183595,207.10231536865234,237.6905966730123,1,0,75.48433513601324,1,0,251.08804658480764,235.5731300354004,220.05821348599315,0,0,0.3596805666829693,0
2024-12-13,AAPL,246.7819061279297,33155300,247.9355922748061,244.90217516923997,0.0006856198279199,0.0006853848980213,5.122988865734894,13.8100004196167,230.95379669189452,207.44062568664552,238.55643566871873,1,0,75.67653909154637,1,0,252.29502141106983,236.5632225036621,220.83142359625438,0,0,-0.293579606997735,0
2024-12-16,AAPL,249.6761016845703,51694800,250.01426601000415,246.30452004436617,0.0117277461790099,0.0116595091566061,5.194797725009137,14.6899995803833,231.44092071533203,207.79880767822266,239.61545147975224,1,0,78.74791962051793,1,0,253.42135022764313,237.85814971923827,222.2949492108334,0,0,0.9463929216523339,0
2024-12-17,AAPL,252.1028289794922,51356400,252.45093348613432,248.4229342596344,0.0097195017005979,0.0096725711930081,5.255008072032224,15.869999885559082,232.0781121826172,208.1917176055908,240.80472552734653,1,0,80.9230935673125,1,0,255.009776564505,239.12423248291014,223.2386884013153,0,0,0.6494902030344982,0
2024-12-18,AAPL,246.70233154296875,56774100,252.89847930582897,246.39401822090943,-0.0214218041835728,-0.0216545813722456,5.1210145139464816,27.6200008392334,232.52622619628906,208.5823006439209,241.36640229073913,1,0,64.98303223148977,0,0,255.26080079313587,240.10736160278321,224.95392241243056,0,0,-2.682064953814028,0
2024-12-19,AAPL,248.43289184570312,60882300,250.63089166027345,245.74756389880645,0.0070147707640653,0.006990281716303,5.163952027605333,24.09000015258789,232.93404388427734,208.98649139404296,242.0394012959738,1,0,67.21183808055056,0,0,255.54957684683347,241.1412139892578,226.73285113168214,0,0,0.33592646863806674,0
2024-12-20,AAPL,253.1073455810547,147495300,253.61456925624785,244.35515348919105,0.0188157602667797,0.0186409334447979,5.279931471252686,18.36000061035156,233.44528533935548,209.41464897155763,243.09349122788626,1,0,72.33415508792994,1,0,256.2263265768569,242.43265838623046,228.63899019560407,0,0,1.6493793538057744,0
